,hour,year,month,day,HOD,DOW,DOY,WOY,QOD,HOW,Number of Patients,Maximum temperature (°C),Minimum temperature (°C)
287,2004-01-12 23:00:00,2004,1,12,23,Monday,12,3,3.0,24,10,16.3,16
288,2004-01-13 00:00:00,2004,1,13,0,Tuesday,13,3,0.0,25,3,11.2,10.9
289,2004-01-13 01:00:00,2004,1,13,1,Tuesday,13,3,0.0,26,8,10.8,10.7
290,2004-01-13 02:00:00,2004,1,13,2,Tuesday,13,3,0.0,27,7,11.2,11.1
291,2004-01-13 03:00:00,2004,1,13,3,Tuesday,13,3,0.0,28,6,11.3,11.2
292,2004-01-13 04:00:00,2004,1,13,4,Tuesday,13,3,0.0,29,3,11.3,11.3
293,2004-01-13 05:00:00,2004,1,13,5,Tuesday,13,3,0.0,30,4,11.5,11.3
294,2004-01-13 06:00:00,2004,1,13,6,Tuesday,13,3,1.0,31,6,11.5,11.5
295,2004-01-13 07:00:00,2004,1,13,7,Tuesday,13,3,1.0,32,7,13,12.5
296,2004-01-13 08:00:00,2004,1,13,8,Tuesday,13,3,1.0,33,34,13.9,13.7
297,2004-01-13 09:00:00,2004,1,13,9,Tuesday,13,3,1.0,34,31,14.4,14.4
298,2004-01-13 10:00:00,2004,1,13,10,Tuesday,13,3,1.0,35,33,15.9,15.6
299,2004-01-13 11:00:00,2004,1,13,11,Tuesday,13,3,1.0,36,41,16.3,16
300,2004-01-13 12:00:00,2004,1,13,12,Tuesday,13,3,2.0,37,29,16.1,15.8
301,2004-01-13 13:00:00,2004,1,13,13,Tuesday,13,3,2.0,38,22,16.3,16.2
302,2004-01-13 14:00:00,2004,1,13,14,Tuesday,13,3,2.0,39,8,15.7,15.5
303,2004-01-13 15:00:00,2004,1,13,15,Tuesday,13,3,2.0,40,15,14.3,14.2
304,2004-01-13 16:00:00,2004,1,13,16,Tuesday,13,3,2.0,41,17,15.1,15.1
305,2004-01-13 17:00:00,2004,1,13,17,Tuesday,13,3,2.0,42,22,15.1,14.9
306,2004-01-13 18:00:00,2004,1,13,18,Tuesday,13,3,3.0,43,24,14.5,14.3
307,2004-01-13 19:00:00,2004,1,13,19,Tuesday,13,3,3.0,44,19,14.4,14.1
308,2004-01-13 20:00:00,2004,1,13,20,Tuesday,13,3,3.0,45,19,13.3,13.1
309,2004-01-13 21:00:00,2004,1,13,21,Tuesday,13,3,3.0,46,20,12.6,12.5
310,2004-01-13 22:00:00,2004,1,13,22,Tuesday,13,3,3.0,47,24,12,11.9
311,2004-01-13 23:00:00,2004,1,13,23,Tuesday,13,3,3.0,48,17,12.4,12.3
312,2004-01-14 00:00:00,2004,1,14,0,Wednesday,14,3,0.0,49,11,12.1,11.5
313,2004-01-14 01:00:00,2004,1,14,1,Wednesday,14,3,0.0,50,8,12.9,12.8
314,2004-01-14 02:00:00,2004,1,14,2,Wednesday,14,3,0.0,51,6,14,13.7
315,2004-01-14 03:00:00,2004,1,14,3,Wednesday,14,3,0.0,52,7,13.4,13.3
316,2004-01-14 04:00:00,2004,1,14,4,Wednesday,14,3,0.0,53,5,12.3,12.1
317,2004-01-14 05:00:00,2004,1,14,5,Wednesday,14,3,0.0,54,2,12.6,12.3
318,2004-01-14 06:00:00,2004,1,14,6,Wednesday,14,3,1.0,55,2,12.5,12
319,2004-01-14 07:00:00,2004,1,14,7,Wednesday,14,3,1.0,56,9,12.8,12.4
320,2004-01-14 08:00:00,2004,1,14,8,Wednesday,14,3,1.0,57,30,13.5,13.3
321,2004-01-14 09:00:00,2004,1,14,9,Wednesday,14,3,1.0,58,32,15.2,15.1
322,2004-01-14 10:00:00,2004,1,14,10,Wednesday,14,3,1.0,59,34,16.1,15.6
323,2004-01-14 11:00:00,2004,1,14,11,Wednesday,14,3,1.0,60,31,16.1,16
324,2004-01-14 12:00:00,2004,1,14,12,Wednesday,14,3,2.0,61,36,16.1,15.9
325,2004-01-14 13:00:00,2004,1,14,13,Wednesday,14,3,2.0,62,23,16.3,16.2
326,2004-01-14 14:00:00,2004,1,14,14,Wednesday,14,3,2.0,63,26,16.2,16.1
327,2004-01-14 15:00:00,2004,1,14,15,Wednesday,14,3,2.0,64,10,15.9,15.9
328,2004-01-14 16:00:00,2004,1,14,16,Wednesday,14,3,2.0,65,14,14.8,14.8
329,2004-01-14 17:00:00,2004,1,14,17,Wednesday,14,3,2.0,66,16,15.5,15.4
330,2004-01-14 18:00:00,2004,1,14,18,Wednesday,14,3,3.0,67,15,15.5,15.4
331,2004-01-14 19:00:00,2004,1,14,19,Wednesday,14,3,3.0,68,17,15.4,15.3
332,2004-01-14 20:00:00,2004,1,14,20,Wednesday,14,3,3.0,69,18,15.7,15.7
333,2004-01-14 21:00:00,2004,1,14,21,Wednesday,14,3,3.0,70,20,15.8,15.7
334,2004-01-14 22:00:00,2004,1,14,22,Wednesday,14,3,3.0,71,11,15.7,15.7
335,2004-01-14 23:00:00,2004,1,14,23,Wednesday,14,3,3.0,72,14,13.7,13.6
336,2004-01-15 00:00:00,2004,1,15,0,Thursday,15,3,0.0,73,10,13,12.8
337,2004-01-15 01:00:00,2004,1,15,1,Thursday,15,3,0.0,74,6,12.6,12.5
338,2004-01-15 02:00:00,2004,1,15,2,Thursday,15,3,0.0,75,7,12.2,12.1
339,2004-01-15 03:00:00,2004,1,15,3,Thursday,15,3,0.0,76,0,12.3,12.3
340,2004-01-15 04:00:00,2004,1,15,4,Thursday,15,3,0.0,77,2,12.3,12.3
341,2004-01-15 05:00:00,2004,1,15,5,Thursday,15,3,0.0,78,1,12.2,12.1
342,2004-01-15 06:00:00,2004,1,15,6,Thursday,15,3,1.0,79,2,12.8,12.7
343,2004-01-15 07:00:00,2004,1,15,7,Thursday,15,3,1.0,80,4,12.6,12.5
344,2004-01-15 08:00:00,2004,1,15,8,Thursday,15,3,1.0,81,29,13,12.8
345,2004-01-15 09:00:00,2004,1,15,9,Thursday,15,3,1.0,82,27,13.8,13.6
346,2004-01-15 10:00:00,2004,1,15,10,Thursday,15,3,1.0,83,32,14.2,14.1
347,2004-01-15 11:00:00,2004,1,15,11,Thursday,15,3,1.0,84,31,15.6,15.2
348,2004-01-15 12:00:00,2004,1,15,12,Thursday,15,3,2.0,85,41,16.9,16.8
349,2004-01-15 13:00:00,2004,1,15,13,Thursday,15,3,2.0,86,26,17.7,17.5
350,2004-01-15 14:00:00,2004,1,15,14,Thursday,15,3,2.0,87,19,17.8,17.5
351,2004-01-15 15:00:00,2004,1,15,15,Thursday,15,3,2.0,88,24,16.9,16.7
352,2004-01-15 16:00:00,2004,1,15,16,Thursday,15,3,2.0,89,12,15.7,15.5
353,2004-01-15 17:00:00,2004,1,15,17,Thursday,15,3,2.0,90,14,15.4,15.2
354,2004-01-15 18:00:00,2004,1,15,18,Thursday,15,3,3.0,91,17,14.2,14.1
355,2004-01-15 19:00:00,2004,1,15,19,Thursday,15,3,3.0,92,24,13.7,13.7
356,2004-01-15 20:00:00,2004,1,15,20,Thursday,15,3,3.0,93,19,13.7,13.7
357,2004-01-15 21:00:00,2004,1,15,21,Thursday,15,3,3.0,94,17,14.9,14.7
358,2004-01-15 22:00:00,2004,1,15,22,Thursday,15,3,3.0,95,15,15.5,15.4
359,2004-01-15 23:00:00,2004,1,15,23,Thursday,15,3,3.0,96,11,15,14.9
360,2004-01-16 00:00:00,2004,1,16,0,Friday,16,3,0.0,97,10,14.4,14.2
361,2004-01-16 01:00:00,2004,1,16,1,Friday,16,3,0.0,98,4,13.7,13.7
362,2004-01-16 02:00:00,2004,1,16,2,Friday,16,3,0.0,99,4,13.3,13.3
363,2004-01-16 03:00:00,2004,1,16,3,Friday,16,3,0.0,100,4,13.5,13.5
364,2004-01-16 04:00:00,2004,1,16,4,Friday,16,3,0.0,101,1,13.5,13.4
365,2004-01-16 05:00:00,2004,1,16,5,Friday,16,3,0.0,102,1,14,13.8
366,2004-01-16 06:00:00,2004,1,16,6,Friday,16,3,1.0,103,7,14.6,14.4
367,2004-01-16 07:00:00,2004,1,16,7,Friday,16,3,1.0,104,2,15.4,15.2
368,2004-01-16 08:00:00,2004,1,16,8,Friday,16,3,1.0,105,6,15.9,15.9
369,2004-01-16 09:00:00,2004,1,16,9,Friday,16,3,1.0,106,11,16.9,16.7
370,2004-01-16 10:00:00,2004,1,16,10,Friday,16,3,1.0,107,22,18.1,17.9
371,2004-01-16 11:00:00,2004,1,16,11,Friday,16,3,1.0,108,20,18.4,18.3
372,2004-01-16 12:00:00,2004,1,16,12,Friday,16,3,2.0,109,13,19.3,19.1
373,2004-01-16 13:00:00,2004,1,16,13,Friday,16,3,2.0,110,20,19.9,19.8
374,2004-01-16 14:00:00,2004,1,16,14,Friday,16,3,2.0,111,20,19.4,19.3
375,2004-01-16 15:00:00,2004,1,16,15,Friday,16,3,2.0,112,28,18.6,18.5
376,2004-01-16 16:00:00,2004,1,16,16,Friday,16,3,2.0,113,13,17.6,17.5
377,2004-01-16 17:00:00,2004,1,16,17,Friday,16,3,2.0,114,8,16.8,16.6
378,2004-01-16 18:00:00,2004,1,16,18,Friday,16,3,3.0,115,9,16.3,16.2
379,2004-01-16 19:00:00,2004,1,16,19,Friday,16,3,3.0,116,11,15.7,15.5
380,2004-01-16 20:00:00,2004,1,16,20,Friday,16,3,3.0,117,12,15.6,15.4
381,2004-01-16 21:00:00,2004,1,16,21,Friday,16,3,3.0,118,9,14.9,14.7
382,2004-01-16 22:00:00,2004,1,16,22,Friday,16,3,3.0,119,6,14,13.9
383,2004-01-16 23:00:00,2004,1,16,23,Friday,16,3,3.0,120,12,13.8,13.7
384,2004-01-17 00:00:00,2004,1,17,0,Saturday,17,3,0.0,121,7,13.6,13.5
385,2004-01-17 01:00:00,2004,1,17,1,Saturday,17,3,0.0,122,4,13.2,13
386,2004-01-17 02:00:00,2004,1,17,2,Saturday,17,3,0.0,123,6,13.1,13
387,2004-01-17 03:00:00,2004,1,17,3,Saturday,17,3,0.0,124,7,13,12.9
388,2004-01-17 04:00:00,2004,1,17,4,Saturday,17,3,0.0,125,18,12.8,12.7
389,2004-01-17 05:00:00,2004,1,17,5,Saturday,17,3,0.0,126,14,11.7,11.6
390,2004-01-17 06:00:00,2004,1,17,6,Saturday,17,3,1.0,127,2,12.3,12
391,2004-01-17 07:00:00,2004,1,17,7,Saturday,17,3,1.0,128,5,15.2,14.4
392,2004-01-17 08:00:00,2004,1,17,8,Saturday,17,3,1.0,129,7,16.6,16.2
393,2004-01-17 09:00:00,2004,1,17,9,Saturday,17,3,1.0,130,7,18.1,17.6
394,2004-01-17 10:00:00,2004,1,17,10,Saturday,17,3,1.0,131,11,18,17.9
395,2004-01-17 11:00:00,2004,1,17,11,Saturday,17,3,1.0,132,11,17.8,17.5
396,2004-01-17 12:00:00,2004,1,17,12,Saturday,17,3,2.0,133,11,17.7,17.3
397,2004-01-17 13:00:00,2004,1,17,13,Saturday,17,3,2.0,134,18,17.3,17.1
398,2004-01-17 14:00:00,2004,1,17,14,Saturday,17,3,2.0,135,16,18,17.6
399,2004-01-17 15:00:00,2004,1,17,15,Saturday,17,3,2.0,136,15,16.7,16.6
400,2004-01-17 16:00:00,2004,1,17,16,Saturday,17,3,2.0,137,18,16.1,16.1
401,2004-01-17 17:00:00,2004,1,17,17,Saturday,17,3,2.0,138,11,15.5,15.5
402,2004-01-17 18:00:00,2004,1,17,18,Saturday,17,3,3.0,139,10,15.2,15
403,2004-01-17 19:00:00,2004,1,17,19,Saturday,17,3,3.0,140,20,14.8,14.7
404,2004-01-17 20:00:00,2004,1,17,20,Saturday,17,3,3.0,141,24,14.5,14
405,2004-01-17 21:00:00,2004,1,17,21,Saturday,17,3,3.0,142,10,12.9,12.9
406,2004-01-17 22:00:00,2004,1,17,22,Saturday,17,3,3.0,143,13,12.5,12.4
407,2004-01-17 23:00:00,2004,1,17,23,Saturday,17,3,3.0,144,14,12,11.8
408,2004-01-18 00:00:00,2004,1,18,0,Sunday,18,3,0.0,145,10,11.9,11.8
409,2004-01-18 01:00:00,2004,1,18,1,Sunday,18,3,0.0,146,8,11.4,11.4
410,2004-01-18 02:00:00,2004,1,18,2,Sunday,18,3,0.0,147,4,11.3,11.3
411,2004-01-18 03:00:00,2004,1,18,3,Sunday,18,3,0.0,148,6,11.5,11.5
412,2004-01-18 04:00:00,2004,1,18,4,Sunday,18,3,0.0,149,6,12.1,12.1
413,2004-01-18 05:00:00,2004,1,18,5,Sunday,18,3,0.0,150,1,11.6,11.6
414,2004-01-18 06:00:00,2004,1,18,6,Sunday,18,3,1.0,151,4,12.1,11.9
415,2004-01-18 07:00:00,2004,1,18,7,Sunday,18,3,1.0,152,5,12.8,12.4
416,2004-01-18 08:00:00,2004,1,18,8,Sunday,18,3,1.0,153,49,14.8,14.2
417,2004-01-18 09:00:00,2004,1,18,9,Sunday,18,3,1.0,154,27,15.6,15.3
418,2004-01-18 10:00:00,2004,1,18,10,Sunday,18,3,1.0,155,40,16,15.6
419,2004-01-18 11:00:00,2004,1,18,11,Sunday,18,3,1.0,156,48,17.1,16.2
420,2004-01-18 12:00:00,2004,1,18,12,Sunday,18,3,2.0,157,34,17.3,16.8
421,2004-01-18 13:00:00,2004,1,18,13,Sunday,18,3,2.0,158,33,17.8,17.2
422,2004-01-18 14:00:00,2004,1,18,14,Sunday,18,3,2.0,159,25,17.4,17.1
423,2004-01-18 15:00:00,2004,1,18,15,Sunday,18,3,2.0,160,17,15.5,15.4
424,2004-01-18 16:00:00,2004,1,18,16,Sunday,18,3,2.0,161,25,15.3,15.3
425,2004-01-18 17:00:00,2004,1,18,17,Sunday,18,3,2.0,162,16,15.4,15.3
426,2004-01-18 18:00:00,2004,1,18,18,Sunday,18,3,3.0,163,27,14.8,14.5
427,2004-01-18 19:00:00,2004,1,18,19,Sunday,18,3,3.0,164,22,14.5,14.4
428,2004-01-18 20:00:00,2004,1,18,20,Sunday,18,3,3.0,165,22,14.2,13.9
429,2004-01-18 21:00:00,2004,1,18,21,Sunday,18,3,3.0,166,26,13.2,13.1
430,2004-01-18 22:00:00,2004,1,18,22,Sunday,18,3,3.0,167,19,12.6,12.3
431,2004-01-18 23:00:00,2004,1,18,23,Sunday,18,3,3.0,168,16,11.6,11.5
432,2004-01-19 00:00:00,2004,1,19,0,Monday,19,4,0.0,1,11,11.5,11.4
433,2004-01-19 01:00:00,2004,1,19,1,Monday,19,4,0.0,2,9,11,10.8
434,2004-01-19 02:00:00,2004,1,19,2,Monday,19,4,0.0,3,6,10.4,10.2
435,2004-01-19 03:00:00,2004,1,19,3,Monday,19,4,0.0,4,5,10.2,9.9
436,2004-01-19 04:00:00,2004,1,19,4,Monday,19,4,0.0,5,6,11.2,10.8
437,2004-01-19 05:00:00,2004,1,19,5,Monday,19,4,0.0,6,2,11.3,10.9
438,2004-01-19 06:00:00,2004,1,19,6,Monday,19,4,1.0,7,0,11.1,10.9
439,2004-01-19 07:00:00,2004,1,19,7,Monday,19,4,1.0,8,4,13.5,13.1
440,2004-01-19 08:00:00,2004,1,19,8,Monday,19,4,1.0,9,44,15.4,15.1
441,2004-01-19 09:00:00,2004,1,19,9,Monday,19,4,1.0,10,32,17,16.9
442,2004-01-19 10:00:00,2004,1,19,10,Monday,19,4,1.0,11,48,17.5,17.2
443,2004-01-19 11:00:00,2004,1,19,11,Monday,19,4,1.0,12,26,18.2,17.6
444,2004-01-19 12:00:00,2004,1,19,12,Monday,19,4,2.0,13,26,18.7,18.5
445,2004-01-19 13:00:00,2004,1,19,13,Monday,19,4,2.0,14,21,18.2,17.9
446,2004-01-19 14:00:00,2004,1,19,14,Monday,19,4,2.0,15,26,17.9,17.8
447,2004-01-19 15:00:00,2004,1,19,15,Monday,19,4,2.0,16,26,16.8,16.7
448,2004-01-19 16:00:00,2004,1,19,16,Monday,19,4,2.0,17,18,16.6,16.5
449,2004-01-19 17:00:00,2004,1,19,17,Monday,19,4,2.0,18,17,16,15.9
450,2004-01-19 18:00:00,2004,1,19,18,Monday,19,4,3.0,19,16,15.4,15.3
451,2004-01-19 19:00:00,2004,1,19,19,Monday,19,4,3.0,20,13,14.9,14.8
452,2004-01-19 20:00:00,2004,1,19,20,Monday,19,4,3.0,21,15,14.7,14.5
453,2004-01-19 21:00:00,2004,1,19,21,Monday,19,4,3.0,22,13,13.7,13.6
454,2004-01-19 22:00:00,2004,1,19,22,Monday,19,4,3.0,23,14,14.7,14.6
455,2004-01-19 23:00:00,2004,1,19,23,Monday,19,4,3.0,24,14,14.8,14.8
456,2004-01-20 00:00:00,2004,1,20,0,Tuesday,20,4,0.0,25,13,14.5,14.4
457,2004-01-20 01:00:00,2004,1,20,1,Tuesday,20,4,0.0,26,7,14.1,14
458,2004-01-20 02:00:00,2004,1,20,2,Tuesday,20,4,0.0,27,6,13.9,13.9
459,2004-01-20 03:00:00,2004,1,20,3,Tuesday,20,4,0.0,28,3,14,13.8
460,2004-01-20 04:00:00,2004,1,20,4,Tuesday,20,4,0.0,29,6,12.9,12.9
461,2004-01-20 05:00:00,2004,1,20,5,Tuesday,20,4,0.0,30,6,12.8,12.7
462,2004-01-20 06:00:00,2004,1,20,6,Tuesday,20,4,1.0,31,7,13.9,13.8
463,2004-01-20 07:00:00,2004,1,20,7,Tuesday,20,4,1.0,32,3,15,14.8
464,2004-01-20 08:00:00,2004,1,20,8,Tuesday,20,4,1.0,33,45,16,15.8
465,2004-01-20 09:00:00,2004,1,20,9,Tuesday,20,4,1.0,34,30,17.6,17.2
466,2004-01-20 10:00:00,2004,1,20,10,Tuesday,20,4,1.0,35,31,19.6,19.1
467,2004-01-20 11:00:00,2004,1,20,11,Tuesday,20,4,1.0,36,26,18,17.9
468,2004-01-20 12:00:00,2004,1,20,12,Tuesday,20,4,2.0,37,21,18.3,17.9
469,2004-01-20 13:00:00,2004,1,20,13,Tuesday,20,4,2.0,38,32,18.6,18.3
470,2004-01-20 14:00:00,2004,1,20,14,Tuesday,20,4,2.0,39,19,18.2,17.9
471,2004-01-20 15:00:00,2004,1,20,15,Tuesday,20,4,2.0,40,28,16.7,16.6
472,2004-01-20 16:00:00,2004,1,20,16,Tuesday,20,4,2.0,41,15,16.7,16.6
473,2004-01-20 17:00:00,2004,1,20,17,Tuesday,20,4,2.0,42,21,16.6,16.5
474,2004-01-20 18:00:00,2004,1,20,18,Tuesday,20,4,3.0,43,10,16.5,16.4
475,2004-01-20 19:00:00,2004,1,20,19,Tuesday,20,4,3.0,44,22,16.1,16.1
476,2004-01-20 20:00:00,2004,1,20,20,Tuesday,20,4,3.0,45,18,16.1,16
477,2004-01-20 21:00:00,2004,1,20,21,Tuesday,20,4,3.0,46,17,16.1,16
478,2004-01-20 22:00:00,2004,1,20,22,Tuesday,20,4,3.0,47,9,15.5,15.4
479,2004-01-20 23:00:00,2004,1,20,23,Tuesday,20,4,3.0,48,11,15.4,15.3
480,2004-01-21 00:00:00,2004,1,21,0,Wednesday,21,4,0.0,49,9,15,15
481,2004-01-21 01:00:00,2004,1,21,1,Wednesday,21,4,0.0,50,5,14.9,14.8
482,2004-01-21 02:00:00,2004,1,21,2,Wednesday,21,4,0.0,51,5,14.7,14.6
483,2004-01-21 03:00:00,2004,1,21,3,Wednesday,21,4,0.0,52,3,13,13
484,2004-01-21 04:00:00,2004,1,21,4,Wednesday,21,4,0.0,53,3,13.1,12.9
485,2004-01-21 05:00:00,2004,1,21,5,Wednesday,21,4,0.0,54,4,12.8,12.6
486,2004-01-21 06:00:00,2004,1,21,6,Wednesday,21,4,1.0,55,4,13.1,13
487,2004-01-21 07:00:00,2004,1,21,7,Wednesday,21,4,1.0,56,9,14.1,13.9
488,2004-01-21 08:00:00,2004,1,21,8,Wednesday,21,4,1.0,57,42,15.6,15.5
489,2004-01-21 09:00:00,2004,1,21,9,Wednesday,21,4,1.0,58,36,17.1,16.7
490,2004-01-21 10:00:00,2004,1,21,10,Wednesday,21,4,1.0,59,24,17.9,17.7
491,2004-01-21 11:00:00,2004,1,21,11,Wednesday,21,4,1.0,60,28,18.3,18.1
492,2004-01-21 12:00:00,2004,1,21,12,Wednesday,21,4,2.0,61,37,19,18.9
493,2004-01-21 13:00:00,2004,1,21,13,Wednesday,21,4,2.0,62,25,19.1,18.9
494,2004-01-21 14:00:00,2004,1,21,14,Wednesday,21,4,2.0,63,22,18.8,18.4
495,2004-01-21 15:00:00,2004,1,21,15,Wednesday,21,4,2.0,64,16,17.9,17.7
496,2004-01-21 16:00:00,2004,1,21,16,Wednesday,21,4,2.0,65,23,17.2,17.1
497,2004-01-21 17:00:00,2004,1,21,17,Wednesday,21,4,2.0,66,20,16.1,16
498,2004-01-21 18:00:00,2004,1,21,18,Wednesday,21,4,3.0,67,18,15.7,15.6
499,2004-01-21 19:00:00,2004,1,21,19,Wednesday,21,4,3.0,68,23,15.2,15.1
500,2004-01-21 20:00:00,2004,1,21,20,Wednesday,21,4,3.0,69,23,15,14.9
501,2004-01-21 21:00:00,2004,1,21,21,Wednesday,21,4,3.0,70,18,14.9,14.8
502,2004-01-21 22:00:00,2004,1,21,22,Wednesday,21,4,3.0,71,11,15.1,15.1
503,2004-01-21 23:00:00,2004,1,21,23,Wednesday,21,4,3.0,72,13,15.3,15
504,2004-01-22 00:00:00,2004,1,22,0,Thursday,22,4,0.0,73,11,15.2,15.1
505,2004-01-22 01:00:00,2004,1,22,1,Thursday,22,4,0.0,74,4,14.6,14.5
506,2004-01-22 02:00:00,2004,1,22,2,Thursday,22,4,0.0,75,3,15.3,15
507,2004-01-22 03:00:00,2004,1,22,3,Thursday,22,4,0.0,76,5,15.4,15.3
508,2004-01-22 04:00:00,2004,1,22,4,Thursday,22,4,0.0,77,8,15.7,15.7
509,2004-01-22 05:00:00,2004,1,22,5,Thursday,22,4,0.0,78,5,16.1,15.9
510,2004-01-22 06:00:00,2004,1,22,6,Thursday,22,4,1.0,79,3,16.3,16.1
511,2004-01-22 07:00:00,2004,1,22,7,Thursday,22,4,1.0,80,6,15.7,15.3
512,2004-01-22 08:00:00,2004,1,22,8,Thursday,22,4,1.0,81,37,15.5,15.4
513,2004-01-22 09:00:00,2004,1,22,9,Thursday,22,4,1.0,82,28,14.7,14.6
514,2004-01-22 10:00:00,2004,1,22,10,Thursday,22,4,1.0,83,38,16,15.9
515,2004-01-22 11:00:00,2004,1,22,11,Thursday,22,4,1.0,84,30,14.6,14
516,2004-01-22 12:00:00,2004,1,22,12,Thursday,22,4,2.0,85,37,14.2,14.1
517,2004-01-22 13:00:00,2004,1,22,13,Thursday,22,4,2.0,86,13,14.6,14.6
518,2004-01-22 14:00:00,2004,1,22,14,Thursday,22,4,2.0,87,26,16,15.9
519,2004-01-22 15:00:00,2004,1,22,15,Thursday,22,4,2.0,88,18,16.3,16.1
520,2004-01-22 16:00:00,2004,1,22,16,Thursday,22,4,2.0,89,13,16.1,16
521,2004-01-22 17:00:00,2004,1,22,17,Thursday,22,4,2.0,90,15,16.3,16.3
522,2004-01-22 18:00:00,2004,1,22,18,Thursday,22,4,3.0,91,18,16.3,16.2
523,2004-01-22 19:00:00,2004,1,22,19,Thursday,22,4,3.0,92,18,16.4,16.2
524,2004-01-22 20:00:00,2004,1,22,20,Thursday,22,4,3.0,93,22,16.2,16.1
525,2004-01-22 21:00:00,2004,1,22,21,Thursday,22,4,3.0,94,12,15.9,15.8
526,2004-01-22 22:00:00,2004,1,22,22,Thursday,22,4,3.0,95,14,16,15.9
527,2004-01-22 23:00:00,2004,1,22,23,Thursday,22,4,3.0,96,10,15.9,15.5
528,2004-01-23 00:00:00,2004,1,23,0,Friday,23,4,0.0,97,8,15.4,14.8
529,2004-01-23 01:00:00,2004,1,23,1,Friday,23,4,0.0,98,7,14.9,14.6
530,2004-01-23 02:00:00,2004,1,23,2,Friday,23,4,0.0,99,4,15.6,15.3
531,2004-01-23 03:00:00,2004,1,23,3,Friday,23,4,0.0,100,1,12.7,11.8
532,2004-01-23 04:00:00,2004,1,23,4,Friday,23,4,0.0,101,5,12.3,12.2
533,2004-01-23 05:00:00,2004,1,23,5,Friday,23,4,0.0,102,2,11.5,10.9
534,2004-01-23 06:00:00,2004,1,23,6,Friday,23,4,1.0,103,1,10.4,9.8
535,2004-01-23 07:00:00,2004,1,23,7,Friday,23,4,1.0,104,5,11,10.5
536,2004-01-23 08:00:00,2004,1,23,8,Friday,23,4,1.0,105,4,11.6,11.4
537,2004-01-23 09:00:00,2004,1,23,9,Friday,23,4,1.0,106,16,11.1,10.3
538,2004-01-23 10:00:00,2004,1,23,10,Friday,23,4,1.0,107,17,12.4,12
539,2004-01-23 11:00:00,2004,1,23,11,Friday,23,4,1.0,108,13,12.9,12.5
540,2004-01-23 12:00:00,2004,1,23,12,Friday,23,4,2.0,109,26,13.1,12.7
541,2004-01-23 13:00:00,2004,1,23,13,Friday,23,4,2.0,110,9,13.1,12.4
542,2004-01-23 14:00:00,2004,1,23,14,Friday,23,4,2.0,111,14,13.8,13.6
543,2004-01-23 15:00:00,2004,1,23,15,Friday,23,4,2.0,112,15,11.9,11.5
544,2004-01-23 16:00:00,2004,1,23,16,Friday,23,4,2.0,113,17,12.3,11.9
545,2004-01-23 17:00:00,2004,1,23,17,Friday,23,4,2.0,114,12,13.2,12.7
546,2004-01-23 18:00:00,2004,1,23,18,Friday,23,4,3.0,115,7,12.8,12.6
547,2004-01-23 19:00:00,2004,1,23,19,Friday,23,4,3.0,116,10,13.1,13
548,2004-01-23 20:00:00,2004,1,23,20,Friday,23,4,3.0,117,6,13.1,12.7
549,2004-01-23 21:00:00,2004,1,23,21,Friday,23,4,3.0,118,14,11.6,11.3
550,2004-01-23 22:00:00,2004,1,23,22,Friday,23,4,3.0,119,10,12.9,11.7
551,2004-01-23 23:00:00,2004,1,23,23,Friday,23,4,3.0,120,6,10.6,10.4
552,2004-01-24 00:00:00,2004,1,24,0,Saturday,24,4,0.0,121,17,10.7,10.5
553,2004-01-24 01:00:00,2004,1,24,1,Saturday,24,4,0.0,122,10,10.3,10
554,2004-01-24 02:00:00,2004,1,24,2,Saturday,24,4,0.0,123,5,10.5,10.2
555,2004-01-24 03:00:00,2004,1,24,3,Saturday,24,4,0.0,124,3,10.6,10.3
556,2004-01-24 04:00:00,2004,1,24,4,Saturday,24,4,0.0,125,5,11.7,11.3
557,2004-01-24 05:00:00,2004,1,24,5,Saturday,24,4,0.0,126,4,11.8,11.6
558,2004-01-24 06:00:00,2004,1,24,6,Saturday,24,4,1.0,127,1,12,11.9
559,2004-01-24 07:00:00,2004,1,24,7,Saturday,24,4,1.0,128,2,11.4,11.2
560,2004-01-24 08:00:00,2004,1,24,8,Saturday,24,4,1.0,129,4,12.4,12.1
561,2004-01-24 09:00:00,2004,1,24,9,Saturday,24,4,1.0,130,8,11.5,11.4
562,2004-01-24 10:00:00,2004,1,24,10,Saturday,24,4,1.0,131,14,11.1,10.9
563,2004-01-24 11:00:00,2004,1,24,11,Saturday,24,4,1.0,132,7,11.5,11.3
564,2004-01-24 12:00:00,2004,1,24,12,Saturday,24,4,2.0,133,12,12.1,11.9
565,2004-01-24 13:00:00,2004,1,24,13,Saturday,24,4,2.0,134,16,12,11.9
566,2004-01-24 14:00:00,2004,1,24,14,Saturday,24,4,2.0,135,12,11.5,10.8
567,2004-01-24 15:00:00,2004,1,24,15,Saturday,24,4,2.0,136,15,11.1,10.9
568,2004-01-24 16:00:00,2004,1,24,16,Saturday,24,4,2.0,137,12,10.8,10.6
569,2004-01-24 17:00:00,2004,1,24,17,Saturday,24,4,2.0,138,13,10.7,10.7
570,2004-01-24 18:00:00,2004,1,24,18,Saturday,24,4,3.0,139,14,10.4,10.4
571,2004-01-24 19:00:00,2004,1,24,19,Saturday,24,4,3.0,140,13,10.5,10.5
572,2004-01-24 20:00:00,2004,1,24,20,Saturday,24,4,3.0,141,23,10.2,10.1
